Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/hex.rs                                                                             73                73     0.00%           4                 4     0.00%          43                43     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/hkdf.rs                                                                           228               228     0.00%          24                24     0.00%         173               173     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/hmac.rs                                                                           222               222     0.00%          30                30     0.00%         162               162     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/iv.rs                                                                              35                35     0.00%           8                 8     0.00%          27                27     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/kdf/kbkdf.rs                                                                       50                50     0.00%           6                 6     0.00%          48                48     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/kdf/sskdf.rs                                                                      104               104     0.00%          12                12     0.00%          99                99     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/kem.rs                                                                            256               256     0.00%          28                28     0.00%         184               184     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/key_wrap.rs                                                                       196               196     0.00%          10                10     0.00%         136               136     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/lib.rs                                                                             42                42     0.00%           5                 5     0.00%          27                27     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/pbkdf2.rs                                                                          61                61     0.00%           3                 3     0.00%          52                52     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/pkcs8.rs                                                                           10                10     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ptr.rs                                                                            105               105     0.00%          20                20     0.00%         104               104     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/rand.rs                                                                            42                42     0.00%           9                 9     0.00%          34                34     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/rsa/encoding.rs                                                                    89                89     0.00%           5                 5     0.00%          53                53     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/rsa/encryption.rs                                                                 107               107     0.00%          18                18     0.00%          71                71     0.00%           0                 0         -
